	doc_id	doc_title	doc_desc	doc_link
757	MNCLW00758	хуульчийн эрх зүйн байдлын тухай	2012 оны 3 дугаар сарын 07-ны өдөр	https://legalinfo.mn/mn/detail?lawId=13416
758	MNCLW00759	хуульчийн эрх зүйн байдлын тухай хуулийг дагаж мөрдөх журмын тухай	2013 оны 2 дугаар сарын 8-ны өдөр	https://legalinfo.mn/mn/detail?lawId=13419
759	MNCLW00760	хуульч сонгон шалгаруулах тухай хууль хүчингүй болсонд тооцох тухай	2012 оны 3 дугаар сарын 7-ны өдөр	https://legalinfo.mn/mn/detail?lawId=13806
760	MNCLW00761	хүүхдийн эрхийг хамгаалах тухай хууль хүчингүй болсонд тооцох тухай	2016 оны 2 дугаар сарын 05-ны өдөр	https://legalinfo.mn/mn/detail?lawId=13732
761	MNCLW00762	хүүхдийн эрхийн тухай	2016 оны 2 дугаар сарын 05-ны өдөр	https://legalinfo.mn/mn/detail?lawId=11757
762	MNCLW00763	хүүхэд хамгааллын тухай	2016 оны 2 дугаар сарын 05-ны өдөр	https://legalinfo.mn/mn/detail?lawId=8661
763	MNCLW00764	хүүхэд харах үйлчилгээний тухай	2015 оны 7 дугаар сарын 2-ны өдөр	https://legalinfo.mn/mn/detail?lawId=9055
764	MNCLW00765	хэвлэл мэдээллийн эрх чөлөөний тухай	1998 оны 8 дугаар сарын 28-ны өдөр	https://legalinfo.mn/mn/detail?lawId=9400
765	MNCLW00766	хэлэлцээр соёрхон батлах	2019 оны 06 сарын 12 өдөр	https://legalinfo.mn/mn/detail?lawId=11756
766	MNCLW00767	хэмжил зүйн тухай	2019 оны 05 сарын 09 өдөр	https://legalinfo.mn/mn/detail?lawId=11709
767	MNCLW00768	хэмжил зүйн тухай	2019 оны 05 сарын 09 өдөр	https://legalinfo.mn/mn/detail?lawId=11710
768	MNCLW00769	хэмжлийн нэгдмэл байдлыг хангах тухай хууль хүчингүй	2019 оны 05 сарын 09 өдөр	https://legalinfo.mn/mn/detail?lawId=11223
769	MNCLW00770	хэрэглэгчийн эрхийг хамгаалах тухай хууль	2003 оны 12 дугаар сарын 26-ны өдөр	https://legalinfo.mn/mn/detail?lawId=546
770	MNCLW00771	"""цагааннуур"" худалдааны чөлөөт бүсийн эрх зүйн байдлын тухай хууль хүчингүй болсонд тооцох тухай"	2015 оны 05 сарын 12 өдөр	https://legalinfo.mn/mn/detail?lawId=14521
771	MNCLW00772	цагдаагийн албаны тухай хуулийг дагаж мөрдөх журмын тухай	2017 оны 2 дугаар сарын 09-ний өдөр	https://legalinfo.mn/mn/detail?lawId=14440
772	MNCLW00773	цагдаагийн албаны тухай хуулийг дагаж мөрдөх журмын тухай хууль хүчингүй болсонд тооцох тухай	2017 оны 2 дугаар сарын 09-ний өдөр	https://legalinfo.mn/mn/detail?lawId=14441
773	MNCLW00774	цагдаагийн албаны тухай хууль хүчингүй болсонд тооцох тухай	2017 оны 2 дугаар сарын 09-ний өдөр	https://legalinfo.mn/mn/detail?lawId=14442
774	MNCLW00775	цагдаагийн албаны тухай	2017 оны 2 дугаар сарын 09-ний өдөр	https://legalinfo.mn/mn/detail?lawId=551
775	MNCLW00776	цахилгаан, дулааны эрчим хүч, нүүрсний төлбөрийн тухай	1995 оны 01 дүгээр сарын 16-ны өдөр	https://legalinfo.mn/mn/detail?lawId=15457
776	MNCLW00777	цахим гарын үсгийн тухай хууль хүчингүй болсонд тооцох тухай	2021 оны 12 сарын 17 өдөр	https://legalinfo.mn/mn/detail?lawId=12471
777	MNCLW00778	цахим гарын үсгийн тухай	2021 оны 12 сарын 17 өдөр	https://legalinfo.mn/mn/detail?lawId=12472
778	MNCLW00779	цацрагийн хамгаалалт, аюулгүй байдлын тухай хуулийг хүчингүй болсонд тооцох тухай	2009 оны 7 дугаар сарын 16-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12470
779	MNCLW00780	цөмийн зэвсгээс ангид байх тухай	2000 оны 2 дугаар сарын 03-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12469
780	MNCLW00781	цөмийн энергийн тухай	2009 оны 7 дугаар сарын 16-ны өдөр	https://legalinfo.mn/mn/detail?lawId=573
781	MNCLW00782	цөмийн энергийн тухай хуулийг дагаж мөрдөх журмын тухай	2009 оны 7 дугаар сарын 16-ны өдөр	https://legalinfo.mn/mn/detail?lawId=16390355582191
782	MNCLW00783	цэргийн албаны тухай	2016 оны 9 дүгээр сарын 01-ний өдөр	https://legalinfo.mn/mn/detail?lawId=16390355252531
783	MNCLW00784	цэргийн алба хаагчийн тэтгэвэр, тэтгэмжийн тухай	1994 оны 6 дугаар сарын 13-ны өдөр	https://legalinfo.mn/mn/detail?lawId=575
784	MNCLW00785	цэргийн алба хаагчийн тэтгэвэр, тэтгэмжийн тухай хуульд нэмэлт, өөрчлөлт оруулах тухай хуулийг дагаж мөрдөх журмын тухай	2011 оны 10 дугаар сарын 27-ны өдөр	https://legalinfo.mn/mn/detail?lawId=579
785	MNCLW00786	цэргийн алба хаагчийн эд хөрөнгийн хариуцлагын тухай	2002 оны 6 дугаар сарын 13-ны өдөр	https://legalinfo.mn/mn/detail?lawId=97
786	MNCLW00787	цэргийн алба хаагчийн эрх зүйн байдлын тухай	2016 оны 9 дүгээр сарын 01-ний өдөр	https://legalinfo.mn/mn/detail?lawId=96
787	MNCLW00788	чөлөөт бүсийн тухай хуулийг дагаж мөрдөх журмын тухай	2015 оны 2 дугаар сарын 12-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12124
788	MNCLW00789	чөлөөт бүсийн тухай хууль хүчингүй болсонд тооцох тухай	2015 оны 02 сарын 12 өдөр	https://legalinfo.mn/mn/detail?lawId=576
789	MNCLW00790	чөлөөт бүсийн тухай	2015 оны 2 дугаар сарын 12-ны өдөр	https://legalinfo.mn/mn/detail?lawId=577
790	MNCLW00791	шилэн дансны тухай	2014 оны 7 сарын 01 өдөр	https://legalinfo.mn/mn/detail?lawId=578
791	MNCLW00792	шинжлэх ухаан, технологийн тухай	2006 оны 12 дугаар сарын 28-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12125
792	MNCLW00793	шинжлэх ухааны академийн эрх зүйн байдлын тухай	1996 оны 5 дугаар сарын 23-ны өдөр	https://legalinfo.mn/mn/detail?lawId=10931
793	MNCLW00794	шүүгчийн эрх зүйн байдлын тухай хууль хүчингүй болсонд тооцох тухай	2021 оны 01 сарын 15 өдөр	https://legalinfo.mn/mn/detail?lawId=15456
794	MNCLW00795	шуудангийн тухай	2003 оны 5 дугаар сарын 15-ны өдөр	https://legalinfo.mn/mn/detail?lawId=10930
795	MNCLW00796	шүүх байгуулах тухай хуульд нэмэлт, өөрчлөлт оруулах тухай хуулийг дагаж мөрдөх журмын тухай	2018 оны 6 дугаар сарын 21-ний өдөр	https://legalinfo.mn/mn/detail?lawId=10497
796	MNCLW00797	шүүх байгуулах тухай хуульд өөрчлөлт оруулах тухай хуулийг дагаж мөрдөх журмын тухай	2016 оны 5 дугаар сарын 13-ны өдөр	https://legalinfo.mn/mn/detail?lawId=94
797	MNCLW00798	шүүх байгуулах тухай хууль хүчингүй болсонд тооцох тухай	2015 оны 6 дугаар сарын 19-ны өдөр	https://legalinfo.mn/mn/detail?lawId=93
798	MNCLW00799	шүүх байгуулах тухай хууль хүчингүй болсонд тооцох тухай	2013 оны 1 дүгээр сарын 24-ний өдөр	https://legalinfo.mn/mn/detail?lawId=16207199417481
799	MNCLW00800	шүүх байгуулах тухай	2015 оны 6 дугаар сарын 19-ний өдөр	https://legalinfo.mn/mn/detail?lawId=92
800	MNCLW00801	шүүхийн захиргааны тухай хууль хүчингүй болсонд тооцох тухай	2021 оны 01 сарын 15 өдөр	https://legalinfo.mn/mn/detail?lawId=13480
801	MNCLW00802	шүүхийн иргэдийн төлөөлөгчийн эрх зүйн байдлын тухай хууль хүчингүй болсонд тооцох тухай	2021 оны 01 сарын 15 өдөр	https://legalinfo.mn/mn/detail?lawId=11949
802	MNCLW00803	шүүхийн тухай багц хуулийг	2013 оны 1 дүгээр сарын 17-ны өдөр	https://legalinfo.mn/mn/detail?lawId=11126
803	MNCLW00804	шүүхийн тухай хууль хүчингүй болсонд тооцох тухай	2012 оны 3 дугаар сарын 07-ны өдөр	https://legalinfo.mn/mn/detail?lawId=9374
804	MNCLW00805	шүүхийн шийдвэр гүйцэтгэх тухай хуулийг дагаж мөрдөх журмын тухай	2017 оны 6 дугаар сарын 09-ний өдөр	https://legalinfo.mn/mn/detail?lawId=11125
805	MNCLW00806	шүүхийн шийдвэр гүйцэтгэх тухай хууль хүчингүй болсонд тооцох тухай	2017 оны 6 дугаар сарын 09-ний өдөр	https://legalinfo.mn/mn/detail?lawId=16207199311121
806	MNCLW00807	шүүхийн шийдвэр гүйцэтгэх тухай	2017 оны 6 дугаар сарын 09-ний өдөр	https://legalinfo.mn/mn/detail?lawId=16207199275171
807	MNCLW00808	шүүхийн шинжилгээний тухай хууль хүчингүй болсонд тооцох тухай	2022 оны 12 сарын 23 өдөр	https://legalinfo.mn/mn/detail?lawId=9023
808	MNCLW00809	шүүх шинжилгээний тухай	2022 оны 12 сарын 23 өдөр	https://legalinfo.mn/mn/detail?lawId=9362
809	MNCLW00810	эвлэрүүлэн зуучлалын тухай	2012 оны 5 дугаар сарын 22-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12703
810	MNCLW00811	эдийн засгийн ил тод байдлыг дэмжих тухай	2015 оны 8 дугаар сарын 7-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12708
811	MNCLW00812	эд хөрөнгийн эрхийн улсын бүртгэлийн тухай	2018 оны 06 дугаар сарын 21-ний өдөр	https://legalinfo.mn/mn/detail?lawId=12701
812	MNCLW00813	эд хөрөнгө өмчлөх, түүнтэй холбоотой эд хөрөнгийн бусад эрхийн улсын бүртгэлийн тухай хууль хүчингүй болсонд тооцох тухай	2018 оны 6 дугаар сарын 21-ний өдөр	https://legalinfo.mn/mn/detail?lawId=16532614335281
813	MNCLW00814	эмнэлгийн тусламж, үйлчилгээний тухай	2016 оны 4 дүгээр сарын 22-ны өдөр	https://legalinfo.mn/mn/detail?lawId=16532614235741
814	MNCLW00815	эмнэлгийн тусламж, үйлчилгээний тухай хуулийг дагаж мөрдөх журмын тухай	2016 оны 4 дүгээр сарын 22-ны өдөр	https://legalinfo.mn/mn/detail?lawId=8689
815	MNCLW00816	эм, эмнэлгийн хэрэгслийн тухай	2010 оны 5 дугаар сарын 27-ны өдөр	https://legalinfo.mn/mn/detail?lawId=11269
816	MNCLW00817	энхийг дэмжих ажиллагаанд оролцох тухай	2010 оны 5 дугаар сарын 20-ны өдөр	https://legalinfo.mn/mn/detail?lawId=13589
817	MNCLW00818	эрдэнэсийн сангийн тухай хууль хүчингүй болсонд тооцох тухай	2022 оны 06 сарын 02 өдөр	https://legalinfo.mn/mn/detail?lawId=13590
818	MNCLW00819	эрдэнэсийн сангийн тухай	2022 оны 04 сарын 22 өдөр	https://legalinfo.mn/mn/detail?lawId=11929
819	MNCLW00820	"""эрдэнэт үйлдвэр"" хязгаарлагдмал хариуцлагатай компанийн үйл ажиллагааны тухай монгол улсын болон оросын холбооны улсын засгийн газрын хооронд байгуулсан хэлэлцээрийг соёрхон батлах тухай хууль хүчингүй болсонд тооцох тухай"	2019 оны 06 сарын 12 өдөр	https://legalinfo.mn/mn/detail?lawId=12181
820	MNCLW00821	эрүүгийн байцаан шийтгэх хууль хүчингүй болсонд тооцох тухай	2017 оны 5 дугаар сарын 18-ны өдөр	https://legalinfo.mn/mn/detail?lawId=85
821	MNCLW00822	эрүүгийн хуулийг дагаж мөрдөх журмын тухай	2002 оны 1 дүгээр сарын 03-ны өдөр	https://legalinfo.mn/mn/detail?lawId=84
822	MNCLW00823	эрүүгийн хуулийг дагаж мөрдөх журмын тухай	2016 оны 5 дугаар сарын 13-ны өдөр	https://legalinfo.mn/mn/detail?lawId=16530382492411
823	MNCLW00824	эрүүгийн хууль	2002 оны 1 дүгээр сарын 03-ны өдөр	https://legalinfo.mn/mn/detail?lawId=16530344396841
824	MNCLW00825	эрүүгийн хууль	2015 оны 12 дугаар сарын 03-ны өдөр	https://legalinfo.mn/mn/detail?lawId=14519
825	MNCLW00826	эрүүгийн хэрэг хянан шийдвэрлэх тухай	2017 оны 5 дугаар сарын 18-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12705
826	MNCLW00827	эрүүл ахуйн тухай	2016 оны 2 дугаар сарын 04-ний өдөр	https://legalinfo.mn/mn/detail?lawId=58
827	MNCLW00828	эрүүл мэндийн даатгалын сангийн 2018 оны төсвийн тухай	2017 оны 11 дүгээр сарын 14-ний өдөр	https://legalinfo.mn/mn/detail?lawId=11950
828	MNCLW00829	эрүүл мэндийн даатгалын сангийн 2019 оны төсвийн тухай	2018 оны 11 дүгээр сарын 02-ны өдөр	https://legalinfo.mn/mn/detail?lawId=12172
829	MNCLW00830	эрүүл мэндийн даатгалын сангийн 2020 оны төсвийн тухай	2019 оны 11 сарын 13 өдөр	https://legalinfo.mn/mn/detail?lawId=11634
830	MNCLW00831	эрүүл мэндийн даатгалын сангийн 2021 оны төсвийн тухай	2020 оны 11 сарын 13 өдөр	https://legalinfo.mn/mn/detail?lawId=12694
831	MNCLW00832	эрүүл мэндийн даатгалын сангийн 2022 оны төсвийн тухай	2021 оны 11 сарын 12 өдөр	https://legalinfo.mn/mn/detail?lawId=11635
832	MNCLW00833	эрүүл мэндийн даатгалын сангийн 2023 оны төсвийн тухай	2022 оны 11 сарын 11 өдөр	https://legalinfo.mn/mn/detail?lawId=12966
833	MNCLW00834	эрүүл мэндийн даатгалын тухай хуулийг дагаж мөрдөх журмын тухай	2015 оны 1 дүгээр сарын 29-ний өдөр	https://legalinfo.mn/mn/detail?lawId=13782
834	MNCLW00835	эрүүл мэндийн даатгалын тухай	2015 оны 01 сарын 29 өдөр	https://legalinfo.mn/mn/detail?lawId=14831
835	MNCLW00836	эрүүл мэндийн тухай	2011 оны 5 дугаар сарын 5-ны өдөр	https://legalinfo.mn/mn/detail?lawId=15728
836	MNCLW00837	эрүүл мэндийн тухай хуульд нэмэлт, өөрчлөлт оруулах тухай хуулийг дагаж мөрдөх журмын тухай	2006 оны 1 дүгээр сарын 19-ний өдөр	https://legalinfo.mn/mn/detail?lawId=16381595944531
837	MNCLW00838	эрүүл мэндийн тухай хууль хүчингүй болсонд тооцох тухай	2011 оны 5 дугаар сарын 5-ны өдөр	https://legalinfo.mn/mn/detail?lawId=16532002519201
838	MNCLW00839	эрх олгох тухай	2007 оны 12 дугаар сарын 28-ны өдөр	https://legalinfo.mn/mn/detail?lawId=10923
839	MNCLW00840	эрчим хүчний тухай	2001 оны 2 дугаар сарын 1-ний өдөр	https://legalinfo.mn/mn/detail?lawId=10922
840	MNCLW00841	эрчим хүчний тухай хууль /1995 оны/ хүчингүй болсонд тооцох тухай тухай	2001 оны 02 сарын 01 өдөр	https://legalinfo.mn/mn/detail?lawId=49
841	MNCLW00842	эрчим хүч хэмнэлтийн тухай	2015 оны 11 дүгээр сарын 26-ны өдөр	https://legalinfo.mn/mn/detail?lawId=47
842	MNCLW00843	эхийн сүү орлуулагч бүтээгдэхүүний тухай хууль хүчингүй болсонд тооцох тухай	2017 оны 5 дугаар сарын 12-ны өдөр	https://legalinfo.mn/mn/detail?lawId=48
843	MNCLW00844	эх, эцэг, олон хүүхэдтэй өрх толгойлсон эх, эцэгт тэтгэмж олгох тухай	2017 оны 6 дугаар сарын 30-ны өдөр	https://legalinfo.mn/mn/detail?lawId=79
